ts,F1
32059522.76706696,3673.6056
32060523.86713028,3673.3767
32061524.967193604,3673.0716
32062526.06701851,3675.8945
32063527.167081837,3674.9789
32064528.26714516,3673.453
32065529.36720848,3673.3005
32066530.467033383,3673.8345
32067531.56709671,3673.8345
32068532.66811371,3673.6819
32069533.768177032,3673.453
32070534.868001934,3673.5293
32071535.96806526,3673.453
32072537.068128586,3673.6819
32073538.16819191,3673.7582
32074539.26801681,3672.4612
32075540.36808014,3672.919
32076541.468143463,3673.5293
32077542.568206787,3674.0634
32078543.668985367,3674.1397
32079544.76904869,3674.0634
32080545.86911201,3673.1479
32081546.96917534,3672.919
32082548.069000244,3675.7419
32083549.169063568,3674.9026
32084550.26912689,3673.0716
32085551.369190216,3673.3767
32086552.46901512,3673.9108
32087553.569078445,3673.2242
32088554.670095444,3673.3005
32089555.770158768,3673.3767
32090556.87022209,3673.3767
32091557.970047,3673.0716
32092559.07011032,3672.0797
32093560.170173645,3672.6138
32094561.26999855,3673.1479
32095562.370061874,3673.453
32096563.4701252,3673.9871
32097564.57018852,3672.6138
32098565.67120552,3674.4449
32099566.771030422,3674.0634
32100567.87109375,3673.3767
32101568.971157078,3673.3767
32102570.0712204,3673.2242
32103571.171045303,3673.5293
32104572.271108627,3673.1479
32105573.37117195,3673.0716
32106574.470996857,3673.3005
32107575.57106018,3672.156
32108576.67207718,3673.7582
32109577.772140503,3672.9953
32110578.872203827,3673.3005
32111579.97202873,3672.7664
32112581.072092056,3675.0552
32113582.17215538,3673.1479
32114583.272218704,3674.0634
32115584.37204361,3673.9108
32116585.472106934,3673.9108
32117586.572170258,3673.9108
32118587.673187256,3673.9108
32119588.77301216,3673.9871
32120589.873075485,3673.2242
32121590.97313881,3672.3849
32122592.073202133,3673.3005
32123593.17302704,3673.5293
32124594.273090363,3673.2242
32125595.373153687,3673.6056
32126596.47321701,3673.1479
32127597.57304192,3672.3849
32128598.674058914,3676.1996
32129599.77412224,3674.6737
32130600.87418556,3673.0716
32131601.974010468,3673.9871
32132603.07407379,3673.5293
32133604.174137115,3673.6819
32135353.34920883,3673.6819
32136354.449033737,3673.1479
32137355.54909706,3673.2242
32138356.649160385,3673.3767
32139357.74922371,3671.622
32140358.84904861,3673.453
32141359.950065613,3673.0716
32142361.050128937,3673.3005
32143362.15019226,3673.453
32144363.250017166,3673.3767
32145364.35008049,3672.5375
32146365.45014381,3673.6056
32147366.550207134,3673.0716
32148367.650032043,3674.216
32149368.750095367,3676.047
32150369.85015869,3674.2923
32151370.95117569,3673.9108
32152372.051000595,3673.9871
32153373.15106392,3673.5293
32154374.251127243,3673.9871
32155375.351190567,3673.3767
32156376.451015472,3673.7582
32157377.5510788,3673.3767
32158378.65114212,3673.6056
32159379.751205444,3674.216
32160380.85103035,3672.9953
32161381.952047348,3672.9953
32162383.052110672,3673.1479
32163384.152174,3672.6901
32164385.2519989,3671.8509
32165386.352062225,3672.3849
32166387.45212555,3672.6901
32167388.552188877,3673.453
32168389.65201378,3673.3005
32169390.752077103,3673.453
32170391.852140427,3673.2242
32171392.953157425,3672.8427
32172394.05322075,3673.453
32173395.15304565,3672.6901
32174396.25310898,3675.2078
32175397.353172302,3673.5293
32176398.452997208,3673.2242
32177399.55306053,3673.8345
32178400.653123856,3673.0716
32179401.75318718,3673.6056
32180402.853012085,3672.8427
32181403.954029083,3673.3767
32182405.054092407,3672.8427
32183406.15415573,3672.9953
32184407.25421905,3673.453
32185408.35404396,3673.0716
32186409.454107285,3673.1479
32187410.55417061,3672.6901
32188411.653995518,3675.513
32189412.75405884,3673.7582
32190413.85412216,3673.1479
32191414.95513916,3673.3005
32192416.055202484,3673.453
32193417.15502739,3673.5293
32194418.255090717,3673.453
32195419.35515404,3673.1479
32196420.45521736,3673.0716
32197421.555042267,3673.2242
32198422.65510559,3673.3767
32199423.755168915,3672.6901
32200424.85499382,3673.3005
32201425.95601082,3673.3767
32202427.056074142,3672.7664
32203428.156137463,3673.2242
32204429.25620079,3672.919
32205430.356025696,3673.0716
32206431.45608902,3673.3005
32207432.556152344,3673.6056
32208433.656215668,3673.5293
32209434.756040573,3673.1479
32210435.856103897,3673.9108
32211436.95712089,3673.6056
32212438.05718422,3673.453
32213439.157009125,3673.5293
32214440.25707245,3673.5293
32215441.357135773,3673.5293
32216442.457199097,3673.3767
32217443.557024,3673.8345
32218444.65708733,3673.9108
32219445.75715065,3673.453
32220446.85721397,3673.3767
32221447.957992557,3673.6056
32222449.05805588,3673.453
32223450.1581192,3673.6819
32224451.25818253,3673.9108
32225452.35800743,3673.6819
32226453.458070755,3673.7582
32227454.55813408,3673.3767
32228455.658197403,3674.0634
32229456.75802231,3673.6819
32230457.858085632,3673.3005
32231458.95910263,3673.8345
32232460.059165955,3672.4612
32233461.15899086,3672.7664
32234462.259054184,3673.1479
32235463.359117508,3673.2242
32236464.459180832,3672.9953
32237465.559005737,3675.3604
32238466.65906906,3674.0634
32239467.759132385,3673.0716
32240468.85919571,3673.1479
32241469.960212708,3673.453
32242471.060037613,3673.7582
32243472.160100937,3674.1397
32244473.26016426,3673.6819
32245474.359989166,3673.6056
32246475.46005249,3673.6819
32247476.56011581,3673.453
32248477.66017914,3673.2242
32249478.760004044,3673.453
32250479.860067368,3672.9953
32251480.96108437,3673.3005
32252482.06114769,3673.8345
32253483.161211014,3673.5293
32254484.26103592,3673.3767
32255485.361099243,3673.6056
32256486.461162567,3673.1479
32257487.560987476,3673.1479
32258488.6610508,3673.6819
32259489.76111412,3673.3005
32260490.861177444,3674.1397
32261491.962194443,3673.9871
32262493.06201935,3673.8345
32263494.162082672,3672.5375
32264495.262146,3673.6056
32265496.36220932,3673.6056
32266497.462034225,3672.6138
32267498.56209755,3673.9108
32268499.662160877,3674.3686
32269500.76198578,3673.9871
32270501.862049103,3673.6056
32271502.9630661,3673.9108
32272504.063129425,3672.156
32273505.16319275,3673.2242
32274506.26301765,3673.3005
32275507.36308098,3673.1479
32276508.463144302,3674.0634
32277509.563207623,3675.0552
32278510.66303253,3673.1479
32279511.763095856,3673.8345
32280512.86315918,3674.216
32281513.964176174,3673.6819
32282515.064001083,3673.8345
32283516.164064407,3673.9871
32284517.26412773,3673.8345
32285518.36419105,3673.9871
32286519.46401596,3672.5375
32287520.564079285,3673.6056
32288521.66414261,3673.6056
32289522.764205933,3672.6901
32290523.86403084,3673.453
32291524.96504784,3673.0716
32292526.06511116,3676.2759
32293527.165174484,3674.3686
32294528.26499939,3673.3005
32295529.365062717,3674.4449
32296530.46512604,3673.6056
32297531.56518936,3673.9108
32298532.665014267,3673.8345
32299533.76507759,3673.6819
32300534.865140915,3674.5212
32301535.966157917,3673.3005
32302537.06622124,3672.3086
32303538.166046143,3673.3005
32304539.266109467,3673.8345
32305540.36617279,3673.9108
32306541.465997696,3674.4449
32307542.56606102,3673.6056
32308543.666124344,3675.9707
32309544.766187668,3674.4449
32310545.866012573,3673.3005
32311546.96702957,3673.3767
32312548.067092896,3674.0634
32313549.16715622,3673.6819
32314550.267219543,3673.9108
32316446.456193924,3674.0634
32317447.55721092,3673.7582
32318448.657035828,3673.453
32319449.75709915,3673.7582
32320450.85716248,3673.1479
32321451.95698738,3673.6056
32322453.057050705,3673.2242
32323454.15711403,3672.9953
32324455.257177357,3673.9108
32325456.35700226,3673.2242
32326457.457065582,3672.6901
32327458.55808258,3672.6138
32328459.658145905,3672.0797
32329460.75820923,3672.6138
32330461.85803413,3672.4612
32331462.958097454,3672.2323
32332464.05816078,3673.3767
32333465.157985687,3673.6819
32334466.25804901,3673.3767
32335467.35811233,3672.9953
32336468.45817566,3673.3767
32337469.559192657,3672.5375
32338470.659017563,3673.9871
32339471.759080887,3673.9108
32340472.85914421,3673.9871
32341473.95920753,3674.0634
32342475.05903244,3674.1397
32343476.159095764,3673.8345
32344477.259159088,3673.9108
32345478.35922241,3674.0634
32346479.45904732,3673.9108
32347480.56006432,3674.0634
32348481.66012764,3672.9953
32349482.760190964,3672.919
32350483.86001587,3672.9953
32351484.960079197,3673.6819
32352486.06014252,3672.7664
32353487.16020584,3674.5212
32354488.260030743,3675.6656
32355489.36009407,3673.2242
32356490.460157394,3673.6819
32357491.561174396,3673.8345
32358492.660999294,3673.453
32359493.761062626,3673.6056
32360494.861125942,3673.453
32361495.96118927,3673.5293
32362497.06101417,3672.9953
32363498.1610775,3673.6819
32364499.261140823,3673.3005
32365500.361204147,3672.0034
32366501.461029053,3672.4612
32367502.56204605,3673.3767
32368503.66210937,3672.919
32369504.7621727,3673.3005
32370505.861997604,3674.0634
32371506.96206093,3673.8345
32372508.06212425,3673.9871
32373509.162187576,3673.3005
32374510.26201248,3673.7582
32375511.36207581,3677.0389
32376512.46213913,3674.2923
32377513.563156128,3673.3767
32378514.66321945,3672.6138
32379515.76304436,3672.7664
32380516.86310768,3673.5293
32381517.963171005,3673.7582
32382519.06299591,3673.6056
32383520.163059235,3673.6819
32384521.26312256,3673.8345
32385522.363185883,3672.919
32386523.463010788,3673.5293
32387524.564027783,3673.6056
32388525.66409111,3673.3005
32389526.764154434,3673.9871
32390527.86421776,3672.919
32391528.964042664,3673.3005
32392530.064105988,3673.453
32393531.16416931,3673.5293
32394532.263994217,3672.7664
32395533.36405754,3673.6056
32396534.464120865,3673.1479
32397535.565137863,3673.3005
32398536.665201187,3673.3767
32399537.765026093,3673.0716
32400538.865089417,3673.1479
32401539.96515274,3673.2242
32402541.065216064,3673.1479
32403542.16504097,3672.9953
32404543.265104294,3672.8427
32405544.365167618,3672.919
32406545.464992523,3673.6819
32407546.56600952,3673.0716
32408547.666072845,3673.3005
32409548.76613617,3672.9953
32410549.866199493,3673.3767
32411550.9660244,3673.5293
32412552.066087723,3673.3005
32413553.166151047,3672.9953
32414554.26621437,3672.4612
32415555.36603928,3671.6983
32416556.4661026,3672.2323
32417557.5671196,3673.3767
32418558.66718292,3673.0716
32419559.767007828,3673.3767
32420560.86707115,3673.7582
32421561.96713448,3674.1397
32422563.0671978,3672.6901
32423564.167022705,3676.4285
32424565.26708603,3673.9871
32425566.367149357,3673.3005
32426567.46721268,3674.1397
32427568.567991257,3673.9871
32428569.66805458,3673.3005
32429570.768117905,3673.6056
32430571.86818123,3672.9953
32431572.96800613,3672.7664
32432574.068069454,3672.7664
32433575.168132786,3672.4612
32434576.268196102,3672.9953
32435577.36802101,3673.8345
32436578.46808433,3673.8345
32437579.569101334,3673.6819
32438580.669164658,3673.9108
32439581.768989563,3674.9026
32440582.869052887,3672.919
32441583.96911621,3673.6056
32442585.06917953,3673.6056
32443586.16900444,3673.453
32444587.269067764,3673.8345
32445588.36913109,3673.3767
32446589.46919441,3673.6819
32447590.57021141,3673.1479
32448591.67003632,3671.7746
32449592.77009964,3673.3767
32450593.870162964,3672.9953
32451594.96998787,3672.6901
32452596.070051197,3675.6656
32453597.17011452,3673.453
32454598.27017784,3673.2242
32455599.370002747,3673.3767
32456600.47006607,3673.2242
32457601.57108307,3673.3005
32458602.671146397,3673.453
32459603.77120972,3673.7582
32460604.871034622,3673.5293
32461605.971097942,3672.3086
32462607.07116127,3672.919
32463608.170986176,3673.5293
32464609.2710495,3673.6056
32465610.371112823,3673.453
32466611.471176147,3672.919
32467612.572193146,3673.5293
32468613.67201805,3672.8427
32469614.77208137,3676.9626
32470615.8721447,3673.6819
32471616.972208023,3673.5293
32472618.07203293,3673.8345
32473619.17209625,3673.6819
32474620.272159576,3673.5293
32475621.3722229,3673.6819
32476622.47204781,3673.7582
32477623.573064804,3673.3005
32478624.673128128,3672.9953
32479625.77319145,3673.2242
32480626.87301636,3673.6819
32481627.97307968,3673.6819
32482629.073143005,3673.8345
32483630.17320633,3673.453
32484631.273031235,3677.4966
32485632.37309456,3674.2923
32486633.473157883,3674.3686
32487634.57417488,3674.5212
32488635.673999783,3674.5212
32489636.77406311,3674.6737
32490637.874126434,3674.6737
32491638.97418976,3674.1397
32492640.074014664,3675.0552
32493641.174077988,3673.3767
32494642.27414131,3673.9108
32496920.50218582,3673.1479
32497921.602010727,3674.2923
32498922.70207405,3674.8263
