ts,F1_f,TGT1_f,F2_f,TGT2_f,REF_f
7649150.372028351,0.0,3458.0,3709.90079047619,4226.0,3842.0
7650151.371955872,0.0,3458.0,3709.8771761904763,4226.0,3842.0
7651152.371883392,0.0,3458.0,3709.855376190476,4226.0,3842.0
7652153.372049332,0.0,3458.0,3709.8789904761907,4226.0,3842.0
7653154.371976852,0.0,3458.0,3709.871723809524,4226.0,3842.0
7654155.371904373,0.0,3458.0,3709.906238095238,4226.0,3842.0
7655156.371831894,0.0,3458.0,3709.866276190476,4226.0,3842.0
7656157.371997833,0.0,3458.0,3709.840847619047,4226.0,3842.0
7657158.371925354,0.0,3458.0,3709.7500190476194,4226.0,3842.0
7658159.371852875,0.0,3458.0,3709.677357142857,4226.0,3842.0
7659160.372018814,0.0,3458.0,3709.6628238095236,4226.0,3842.0
7660161.371946335,0.0,3458.0,3709.673723809524,4226.0,3842.0
7661162.371873856,0.0,3458.0,3709.6828095238097,4226.0,3842.0
7662163.372039795,0.0,3458.0,3709.666461904762,4226.0,3842.0
7663164.371967316,0.0,3458.0,3709.590171428571,4226.0,3842.0
7664165.371894836,0.0,3458.0,3709.4775428571425,4226.0,3842.0
7665166.372060776,0.0,3458.0,3709.501157142857,4226.0,3842.0
7666167.371988296,0.0,3458.0,3709.5284047619048,4226.0,3842.0
7667168.371915817,0.0,3458.0,3709.544752380952,4226.0,3842.0
7668169.371843338,0.0,3458.0,3709.601066666666,4226.0,3842.0
7669170.372009277,0.0,3458.0,3709.601066666666,4226.0,3842.0
7670171.371936798,0.0,3458.0,3709.6174142857144,4226.0,3842.0
7671172.371864319,0.0,3458.0,3709.63558095238,4226.0,3842.0
7672173.372030258,0.0,3458.0,3709.664647619047,4226.0,3842.0
7673174.371957779,0.0,3458.0,3709.6591999999996,4226.0,3842.0
7674175.3718853,0.0,3458.0,3709.6737285714285,4226.0,3842.0
7675176.372051239,0.0,3458.0,3709.6283142857146,4226.0,3842.0
7676177.37197876,0.0,3458.0,3709.6573761904765,4226.0,3842.0
7677178.37190628,0.0,3458.0,3709.624676190476,4226.0,3842.0
7678179.371833801,0.0,3458.0,3709.7155047619044,4226.0,3842.0
7679180.371999741,0.0,3458.0,3709.7772666666665,4226.0,3842.0
7680181.371927261,0.0,3458.0,3709.83720952381,4226.0,3842.0
7681182.371854782,0.0,3458.0,3709.9807142857144,4226.0,3842.0
7682183.372020721,0.0,3458.0,3710.0188619047617,4226.0,3842.0
7683184.371948242,0.0,3458.0,3710.0152285714285,4226.0,3842.0
7684185.371875763,0.0,3458.0,3709.9516476190474,4226.0,3842.0
7685186.372041702,0.0,3458.0,3709.997061904762,4226.0,3842.0
7686187.371969223,0.0,3458.0,3709.9462000000003,4226.0,3842.0
7687188.371896744,0.0,3458.0,3709.9443857142855,4226.0,3842.0
7688189.372062683,0.0,3458.0,3709.8989714285717,4226.0,3842.0
7689190.371990204,0.0,3458.0,3709.8571904761907,4226.0,3842.0
7690191.371917725,0.0,3458.0,3709.8481095238094,4226.0,3842.0
7691192.371845245,0.0,3458.0,3709.826314285714,4226.0,3842.0
7692193.372011185,0.0,3458.0,3709.768180952381,4226.0,3842.0
7693194.371938705,0.0,3458.0,3709.700966666667,4226.0,3842.0
7694195.371866226,0.0,3458.0,3709.6900666666675,4226.0,3842.0
7695196.372032165,0.0,3458.0,3709.6501047619045,4226.0,3842.0
7696197.371959686,0.0,3458.0,3709.6283095238095,4226.0,3842.0
7697198.371887207,0.0,3458.0,3709.6192285714287,4226.0,3842.0
7698199.372053146,0.0,3458.0,3709.6646428571426,4226.0,3842.0
7699200.371980667,0.0,3458.0,3709.6392095238093,4226.0,3842.0
7700201.371908188,0.0,3458.0,3709.624676190476,4226.0,3842.0
7701202.371835709,0.0,3458.0,3709.5393,4226.0,3842.0
7702203.372001648,0.0,3458.0,3709.4085095238092,4226.0,3842.0
7703204.371929169,0.0,3458.0,3709.372176190476,4226.0,3842.0
7704205.371856689,0.0,3458.0,3709.4085047619046,4226.0,3842.0
7705206.372022629,0.0,3458.0,3709.433938095238,4226.0,3842.0
7706207.37195015,0.0,3458.0,3709.3649095238093,4226.0,3842.0
7707208.37187767,0.0,3458.0,3709.3630904761903,4226.0,3842.0
7708209.37204361,0.0,3458.0,3709.31040952381,4226.0,3842.0
7709210.37197113,0.0,3458.0,3709.3285761904763,4226.0,3842.0
7710211.371898651,0.0,3458.0,3709.357642857143,4226.0,3842.0
7711212.37206459,0.0,3458.0,3709.3540095238095,4226.0,3842.0
7712213.371992111,0.0,3458.0,3709.3994190476196,4226.0,3842.0
7713214.371919632,0.0,3458.0,3709.437566666667,4226.0,3842.0
7714215.371847153,0.0,3458.0,3709.501147619048,4226.0,3842.0
7715216.372013092,0.0,3458.0,3709.521128571428,4226.0,3842.0
7716217.371940613,0.0,3458.0,3709.544742857143,4226.0,3842.0
7717218.371868134,0.0,3458.0,3709.566538095238,4226.0,3842.0
7719008.371829987,0.0,3458.0,3709.5683523809516,4226.0,3842.0
7720009.371995926,0.0,3458.0,3709.5865190476193,4226.0,3842.0
7721010.371923447,0.0,3458.0,3709.646466666667,4226.0,3842.0
7722011.371850967,0.0,3458.0,3709.642833333334,4226.0,3842.0
7723012.372016907,0.0,3458.0,3709.670080952381,4226.0,3842.0
7724013.3719444275,0.0,3458.0,3709.628304761905,4226.0,3842.0
7725014.371871948,0.0,3458.0,3709.657371428572,4226.0,3842.0
7726015.372037888,0.0,3458.0,3709.637390476191,4226.0,3842.0
7727016.371965408,0.0,3458.0,3709.6628190476195,4226.0,3842.0
7728017.371892929,0.0,3458.0,3709.7227666666668,4226.0,3842.0
7729018.372058868,0.0,3458.0,3709.7318523809527,4226.0,3842.0
7730019.371986389,0.0,3458.0,3709.762733333333,4226.0,3842.0
7731020.37191391,0.0,3458.0,3709.7772666666674,4226.0,3842.0
7732021.371841431,0.0,3458.0,3709.7609142857145,4226.0,3842.0
7733022.37200737,0.0,3458.0,3709.7609142857145,4226.0,3842.0
7734023.371934891,0.0,3458.0,3709.704604761904,4226.0,3842.0
7735024.3718624115,0.0,3458.0,3709.706423809524,4226.0,3842.0
7736025.372028351,0.0,3458.0,3709.6828095238093,4226.0,3842.0
7737026.371955872,0.0,3458.0,3709.6828095238097,4226.0,3842.0
7738027.371883392,0.0,3458.0,3709.6555619047626,4226.0,3842.0
7739028.372049332,0.0,3458.0,3709.6682761904763,4226.0,3842.0
7740029.371976852,0.0,3458.0,3709.661014285715,4226.0,3842.0
7741030.371904373,0.0,3458.0,3709.6392142857144,4226.0,3842.0
7742031.371831894,0.0,3458.0,3709.606514285714,4226.0,3842.0
7743032.371997833,0.0,3458.0,3709.6464809523814,4226.0,3842.0
7744033.371925354,0.0,3458.0,3709.6464809523814,4226.0,3842.0
7745034.371852875,0.0,3458.0,3709.664642857143,4226.0,3842.0
7746035.372018814,0.0,3458.0,3709.650109523809,4226.0,3842.0
7747036.371946335,0.0,3458.0,3709.67190952381,4226.0,3842.0
7748037.371873856,0.0,3458.0,3709.7136904761905,4226.0,3842.0
7749038.372039795,0.0,3458.0,3709.688257142857,4226.0,3842.0
7750039.371967316,0.0,3458.0,3709.728219047619,4226.0,3842.0
7751040.371894836,0.0,3458.0,3709.7136904761905,4226.0,3842.0
7752041.372060776,0.0,3458.0,3709.7445714285723,4226.0,3842.0
7753042.371988296,0.0,3458.0,3709.7627380952376,4226.0,3842.0
7754043.371915817,0.0,3458.0,3709.7954333333337,4226.0,3842.0
7755044.371843338,0.0,3458.0,3709.8372142857143,4226.0,3842.0
7756045.372009277,0.0,3458.0,3709.8553809523805,4226.0,3842.0
7757046.371936798,0.0,3458.0,3709.886261904762,4226.0,3842.0
7758047.371864319,0.0,3458.0,3709.8535619047616,4226.0,3842.0
7759048.372030258,0.0,3458.0,3709.8753619047625,4226.0,3842.0
7760049.371957779,0.0,3458.0,3709.8735476190473,4226.0,3842.0
7761050.3718853,0.0,3458.0,3709.9153238095237,4226.0,3842.0
7762051.372051239,0.0,3458.0,3709.9153238095237,4226.0,3842.0
7763052.37197876,0.0,3458.0,3709.9135095238094,4226.0,3842.0
7764053.37190628,0.0,3458.0,3709.89170952381,4226.0,3842.0
7765054.371833801,0.0,3458.0,3709.8898952380946,4226.0,3842.0
7766055.371999741,0.0,3458.0,3709.9062476190475,4226.0,3842.0
7767056.371927261,0.0,3458.0,3709.891714285715,4226.0,3842.0
7768057.371854782,0.0,3458.0,3709.8572,4226.0,3842.0
7769058.372020721,0.0,3458.0,3709.766376190476,4226.0,3842.0
7770059.371948242,0.0,3458.0,3709.730047619048,4226.0,3842.0
7771060.371875763,0.0,3458.0,3709.6773666666663,4226.0,3842.0
7772061.372041702,0.0,3458.0,3709.6791809523806,4226.0,3842.0
7773062.371969223,0.0,3458.0,3709.630133333333,4226.0,3842.0
7774063.371896744,0.0,3458.0,3709.6119666666673,4226.0,3842.0
7775064.372062683,0.0,3458.0,3709.5302238095237,4226.0,3842.0
7776065.371990204,0.0,3458.0,3709.473909523809,4226.0,3842.0
7777066.371917725,0.0,3458.0,3709.446661904762,4226.0,3842.0
7778067.371845245,0.0,3458.0,3709.4139619047614,4226.0,3842.0
7779068.372011185,0.0,3458.0,3709.4139619047623,4226.0,3842.0
7780069.371938705,0.0,3458.0,3709.4230428571427,4226.0,3842.0
7781070.371866226,0.0,3458.0,3709.410328571429,4226.0,3842.0
7782071.372032165,0.0,3458.0,3709.370366666666,4226.0,3842.0
7783072.371959686,0.0,3458.0,3709.3958,4226.0,3842.0
7784073.371887207,0.0,3458.0,3709.3921666666665,4226.0,3842.0
7785074.372053146,0.0,3458.0,3709.3231380952384,4226.0,3842.0
7786075.371980667,0.0,3458.0,3709.312238095238,4226.0,3842.0
7787076.371908188,0.0,3458.0,3709.3921619047615,4226.0,3842.0
7788077.371835709,0.0,3458.0,3709.412142857143,4226.0,3842.0
7789078.372001648,0.0,3458.0,3709.413957142857,4226.0,3842.0
7790079.371929169,0.0,3458.0,3709.4666333333334,4226.0,3842.0
7791080.371856689,0.0,3458.0,3709.521128571428,4226.0,3842.0
7792081.372022629,0.0,3458.0,3709.570176190476,4226.0,3842.0
7793082.37195015,0.0,3458.0,3709.5847095238096,4226.0,3842.0
7794083.37187767,0.0,3458.0,3709.6174095238093,4226.0,3842.0
7795084.37204361,0.0,3458.0,3709.6174095238093,4226.0,3842.0
7796085.37197113,0.0,3458.0,3709.6392095238093,4226.0,3842.0
7797086.371898651,0.0,3458.0,3709.6264952380957,4226.0,3842.0
7798087.37206459,0.0,3458.0,3709.60650952381,4226.0,3842.0
7799088.371992111,0.0,3458.0,3709.599242857143,4226.0,3842.0
7800089.371919632,0.0,3458.0,3709.635576190476,4226.0,3842.0
7801090.371847153,0.0,3458.0,3709.64829047619,4226.0,3842.0
7802091.372013092,0.0,3458.0,3709.641023809524,4226.0,3842.0
7803092.371940613,0.0,3458.0,3709.666457142858,4226.0,3842.0
7804093.371868134,0.0,3458.0,3709.6519238095243,4226.0,3842.0
7805094.372034073,0.0,3458.0,3709.6537380952386,4226.0,3842.0
7806095.371961594,0.0,3458.0,3709.7318523809527,4226.0,3842.0
7807096.371889114,0.0,3458.0,3709.760919047619,4226.0,3842.0
7808097.372055054,0.0,3458.0,3709.6846238095236,4226.0,3842.0
7809098.371982574,0.0,3458.0,3709.6628285714287,4226.0,3842.0
7810099.371910095,0.0,3458.0,3709.6501142857146,4226.0,3842.0
7811100.371837616,0.0,3458.0,3709.635580952381,4226.0,3842.0
7812101.372003555,0.0,3458.0,3709.619233333334,4226.0,3842.0
7813102.371931076,0.0,3458.0,3709.666461904762,4226.0,3842.0
7814103.371858597,0.0,3458.0,3709.771819047619,4226.0,3842.0
7815104.372024536,0.0,3458.0,3709.844480952381,4226.0,3842.0
7816105.371952057,0.0,3458.0,3709.8481142857145,4226.0,3842.0
7817106.371879578,0.0,3458.0,3709.8880761904766,4226.0,3842.0
7818107.372045517,0.0,3458.0,3709.9407523809523,4226.0,3842.0
7819108.371973038,0.0,3458.0,3709.9534714285714,4226.0,3842.0
7820109.3719005585,0.0,3458.0,3709.949842857143,4226.0,3842.0
7821110.371828079,0.0,3458.0,3709.928042857143,4226.0,3842.0
7822111.371994019,0.0,3458.0,3709.9135142857144,4226.0,3842.0
7823112.371921539,0.0,3458.0,3709.928047619047,4226.0,3842.0
7824113.37184906,0.0,3458.0,3709.9116952380946,4226.0,3842.0
7825114.372014999,0.0,3458.0,3709.831766666666,4226.0,3842.0
7826115.37194252,0.0,3458.0,3709.8081523809524,4226.0,3842.0
7827116.371870041,0.0,3458.0,3709.8499285714283,4226.0,3842.0
7828117.37203598,0.0,3458.0,3709.9098714285715,4226.0,3842.0
7829118.371963501,0.0,3458.0,3709.9843523809527,4226.0,3842.0
7830119.371891022,0.0,3458.0,3710.0261333333337,4226.0,3842.0
7831120.372056961,0.0,3458.0,3710.086076190476,4226.0,3842.0
7832121.371984482,0.0,3458.0,3710.1205904761905,4226.0,3842.0
7833122.371912003,0.0,3458.0,3710.1187714285707,4226.0,3842.0
7834123.371839523,0.0,3458.0,3710.0824428571427,4226.0,3842.0
7835124.372005463,0.0,3458.0,3710.0206809523806,4226.0,3842.0
7836125.371932983,0.0,3458.0,3709.9389333333334,4226.0,3842.0
7837126.371860504,0.0,3458.0,3709.9625476190477,4226.0,3842.0
7838127.3720264435,0.0,3458.0,3709.966180952381,4226.0,3842.0
7840120.372056961,0.0,3458.0,3709.993433333333,4226.0,3842.0
7841121.371984482,0.0,3458.0,3710.031580952381,4226.0,3842.0
7842122.371912003,0.0,3458.0,3710.069723809524,4226.0,3842.0
7843123.371839523,0.0,3458.0,3710.0679095238092,4226.0,3842.0
7844124.372005463,0.0,3458.0,3710.0424761904765,4226.0,3842.0
7845125.371932983,0.0,3458.0,3710.0297571428578,4226.0,3842.0
7846126.371860504,0.0,3458.0,3710.0097761904753,4226.0,3842.0
7847127.3720264435,0.0,3458.0,3710.0824380952376,4226.0,3842.0
7848128.371953964,0.0,3458.0,3710.100604761905,4226.0,3842.0
7849129.371881485,0.0,3458.0,3710.0442952380954,4226.0,3842.0
7850130.372047424,0.0,3458.0,3709.9752666666664,4226.0,3842.0
7851131.371974945,0.0,3458.0,3709.906238095238,4226.0,3842.0
7852132.371902466,0.0,3458.0,3709.837209523809,4226.0,3842.0
7853133.371829987,0.0,3458.0,3709.8244952380956,4226.0,3842.0
7854134.371995926,0.0,3458.0,3709.9225904761906,4226.0,3842.0
7855135.371923447,0.0,3458.0,3709.9171428571426,4226.0,3842.0
7856136.371850967,0.0,3458.0,3709.889895238095,4226.0,3842.0
7857137.372016907,0.0,3458.0,3709.853566666667,4226.0,3842.0
7858138.3719444275,0.0,3458.0,3709.8808142857138,4226.0,3842.0
7859139.371871948,0.0,3458.0,3709.8099714285713,4226.0,3842.0
7860140.372037888,0.0,3458.0,3709.764557142857,4226.0,3842.0
7861141.371965408,0.0,3458.0,3709.7554714285716,4226.0,3842.0
7862142.371892929,0.0,3458.0,3709.7155047619053,4226.0,3842.0
7863143.372058868,0.0,3458.0,3709.7209571428566,4226.0,3842.0
7864144.371986389,0.0,3458.0,3709.730038095238,4226.0,3842.0
7865145.37191391,0.0,3458.0,3709.740938095238,4226.0,3842.0
7866146.371841431,0.0,3458.0,3709.737304761905,4226.0,3842.0
7867147.37200737,0.0,3458.0,3709.789985714286,4226.0,3842.0
7868148.371934891,0.0,3458.0,3709.789985714286,4226.0,3842.0
7869149.3718624115,0.0,3458.0,3709.7918,4226.0,3842.0
7870150.372028351,0.0,3458.0,3709.8353952380953,4226.0,3842.0
7871151.371955872,0.0,3458.0,3709.7899809523815,4226.0,3842.0
7872152.371883392,0.0,3458.0,3709.7663666666667,4226.0,3842.0
7873153.372049332,0.0,3458.0,3709.7718142857143,4226.0,3842.0
7874154.371976852,0.0,3458.0,3709.7663666666667,4226.0,3842.0
7875155.371904373,0.0,3458.0,3709.710052380953,4226.0,3842.0
7876156.371831894,0.0,3458.0,3709.6955190476187,4226.0,3842.0
7877157.371997833,0.0,3458.0,3709.6864380952384,4226.0,3842.0
7878158.371925354,0.0,3458.0,3709.6228571428564,4226.0,3842.0
7879159.371852875,0.0,3458.0,3709.568361904762,4226.0,3842.0
7880160.372018814,0.0,3458.0,3709.5629142857147,4226.0,3842.0
7881161.371946335,0.0,3458.0,3709.5756333333334,4226.0,3842.0
7882162.371873856,0.0,3458.0,3709.562919047619,4226.0,3842.0
7883163.372039795,0.0,3458.0,3709.584719047619,4226.0,3842.0
7884164.371967316,0.0,3458.0,3709.5574714285717,4226.0,3842.0
7885165.371894836,0.0,3458.0,3709.537490476191,4226.0,3842.0
7886166.372060776,0.0,3458.0,3709.5538380952385,4226.0,3842.0
7887167.371988296,0.0,3458.0,3709.5574714285717,4226.0,3842.0
7888168.371915817,0.0,3458.0,3709.52659047619,4226.0,3842.0
7889169.371843338,0.0,3458.0,3709.5138761904755,4226.0,3842.0
7890170.372009277,0.0,3458.0,3709.510242857143,4226.0,3842.0
7891171.371936798,0.0,3458.0,3709.4502999999995,4226.0,3842.0
7892172.371864319,0.0,3458.0,3709.495714285714,4226.0,3842.0
7893173.372030258,0.0,3458.0,3709.504795238095,4226.0,3842.0
7894174.371957779,0.0,3458.0,3709.532042857142,4226.0,3842.0
7895175.3718853,0.0,3458.0,3709.5520238095237,4226.0,3842.0
7896176.372051239,0.0,3458.0,3709.501161904762,4226.0,3842.0
7897177.37197876,0.0,3458.0,3709.5374952380953,4226.0,3842.0
7898178.37190628,0.0,3458.0,3709.557476190476,4226.0,3842.0
7899179.371833801,0.0,3458.0,3709.631952380953,4226.0,3842.0
7900180.371999741,0.0,3458.0,3709.648304761905,4226.0,3842.0
7901181.371927261,0.0,3458.0,3709.7064333333333,4226.0,3842.0
7902182.371854782,0.0,3458.0,3709.7445809523806,4226.0,3842.0
7903183.372020721,0.0,3458.0,3709.757295238095,4226.0,3842.0
7904184.371948242,0.0,3458.0,3709.7518428571425,4226.0,3842.0
7905185.371875763,0.0,3458.0,3709.7482095238097,4226.0,3842.0
7906186.372041702,0.0,3458.0,3709.75729047619,4226.0,3842.0
7907187.371969223,0.0,3458.0,3709.730042857143,4226.0,3842.0
7908188.371896744,0.0,3458.0,3709.7118809523804,4226.0,3842.0
7909189.372062683,0.0,3458.0,3709.7173285714284,4226.0,3842.0
7910190.371990204,0.0,3458.0,3709.630133333334,4226.0,3842.0
7911191.371917725,0.0,3458.0,3709.6047047619045,4226.0,3842.0
7912192.371845245,0.0,3458.0,3709.6265000000008,4226.0,3842.0
7913193.372011185,0.0,3458.0,3709.657380952381,4226.0,3842.0
7914204.005002975,0.0,3458.0,3709.624685714286,4226.0,3842.0
7915223.551988602,0.0,3458.0,3709.6028904761906,4226.0,3842.0
7916231.266021728,0.0,3458.0,3709.5429428571433,4226.0,3842.0
7917234.743833542,0.0,3458.0,3709.5374952380953,4226.0,3842.0
7918236.669063568,0.0,3458.0,3709.4829952380956,4226.0,3842.0
7919238.050937653,0.0,3458.0,3709.52840952381,4226.0,3842.0
7920239.212036133,0.0,3458.0,3709.6337714285714,4226.0,3842.0
7921240.311861038,0.0,3458.0,3709.7681904761903,4226.0,3842.0
7922241.411924362,0.0,3458.0,3709.866280952381,4226.0,3842.0
7923242.511987686,0.0,3458.0,3709.839028571429,4226.0,3842.0
7924243.61205101,0.0,3458.0,3709.8099666666667,4226.0,3842.0
7925244.7118759155,0.0,3458.0,3709.789985714286,4226.0,3842.0
7926245.811939239,0.0,3458.0,3709.770004761905,4226.0,3842.0
7927246.9120025635,0.0,3458.0,3709.8027047619044,4226.0,3842.0
7928248.013019562,0.0,3458.0,3709.7918047619046,4226.0,3842.0
7929249.112844467,0.0,3458.0,3709.7482047619055,4226.0,3842.0
7930250.212907791,0.0,3458.0,3709.7100571428573,4226.0,3842.0
7931251.312971115,0.0,3458.0,3709.7809047619044,4226.0,3842.0
7932252.413034439,0.0,3458.0,3709.800885714286,4226.0,3842.0
7933253.512859344,0.0,3458.0,3709.7918047619046,4226.0,3842.0
7934254.612922668,0.0,3458.0,3709.731861904762,4226.0,3842.0
7935255.712985992,0.0,3458.0,3709.7772714285716,4226.0,3842.0
7936256.813049316,0.0,3458.0,3709.822680952381,4226.0,3842.0
7937257.912874222,0.0,3458.0,3709.826314285714,4226.0,3842.0
7938259.01389122,0.0,3458.0,3709.8481095238094,4226.0,3842.0
7939260.113954544,0.0,3458.0,3709.9498380952377,4226.0,3842.0
7940261.214017868,0.0,3458.0,3709.8753571428574,4226.0,3842.0
7941262.313842773,0.0,3458.0,3709.7373,4226.0,3842.0
7942263.413906097,0.0,3458.0,3709.5883476190475,4226.0,3842.0
7943264.513969421,0.0,3458.0,3709.4829904761905,4226.0,3842.0
7944265.614032745,0.0,3458.0,3709.435761904762,4226.0,3842.0
7945266.713857651,0.0,3458.0,3709.4521095238097,4226.0,3842.0
7946267.813920975,0.0,3458.0,3709.4611952380956,4226.0,3842.0
7947268.913984299,0.0,3458.0,3709.435761904762,4226.0,3842.0
7948270.015001297,0.0,3458.0,3709.337666666667,4226.0,3842.0
7949271.115064621,0.0,3458.0,3709.3540190476187,4226.0,3842.0
7950272.214889526,0.0,3458.0,3709.4248666666667,4226.0,3842.0
7951273.31495285,0.0,3458.0,3709.455747619048,4226.0,3842.0
7952274.415016174,0.0,3458.0,3709.47390952381,4226.0,3842.0
7953275.51484108,0.0,3458.0,3709.4829904761905,4226.0,3842.0
7954276.614904404,0.0,3458.0,3709.4902571428574,4226.0,3842.0
7955277.714967728,0.0,3458.0,3709.5138714285713,4226.0,3842.0
7956278.815031052,0.0,3458.0,3709.472095238095,4226.0,3842.0
7957279.914855957,0.0,3458.0,3709.433947619047,4226.0,3842.0
7958281.015872955,0.0,3458.0,3709.5611047619045,4226.0,3842.0
7960102.197885513,0.0,3458.0,3709.5883523809525,4226.0,3842.0
7961103.297948837,0.0,3458.0,3709.504790476191,4226.0,3842.0
7962104.398012161,0.0,3458.0,3709.533857142857,4226.0,3842.0
7963105.497837067,0.0,3458.0,3709.4539285714286,4226.0,3842.0
7964106.597900391,0.0,3458.0,3709.4702761904764,4226.0,3842.0
7965107.697963715,0.0,3458.0,3709.4539285714286,4226.0,3842.0
7966108.798027039,0.0,3458.0,3709.4502952380954,4226.0,3842.0
7967109.897851944,0.0,3458.0,3709.412147619047,4226.0,3842.0
7968110.997915268,0.0,3458.0,3709.359466666667,4226.0,3842.0
7969112.098932266,0.0,3458.0,3709.3612809523806,4226.0,3842.0
7970113.19899559,0.0,3458.0,3709.415776190476,4226.0,3842.0
7971114.299058914,0.0,3458.0,3709.412142857143,4226.0,3842.0
7972115.39888382,0.0,3458.0,3709.3721761904767,4226.0,3842.0
7973116.498947144,0.0,3458.0,3709.3685428571425,4226.0,3842.0
7974117.5990104675,0.0,3458.0,3709.324947619047,4226.0,3842.0
7975118.698835373,0.0,3458.0,3709.2940666666664,4226.0,3842.0
7976119.798898697,0.0,3458.0,3709.2595523809523,4226.0,3842.0
7977120.898962021,0.0,3458.0,3709.1759904761907,4226.0,3842.0
7978121.999025345,0.0,3458.0,3709.161457142857,4226.0,3842.0
7979123.100042343,0.0,3458.0,3709.150561904762,4226.0,3842.0
7980124.199867249,0.0,3458.0,3709.0433857142857,4226.0,3842.0
7981125.2999305725,0.0,3458.0,3708.9870761904763,4226.0,3842.0
7982126.399993896,0.0,3458.0,3708.9925285714285,4226.0,3842.0
7983127.50005722,0.0,3458.0,3708.9634619047615,4226.0,3842.0
7984128.599882126,0.0,3458.0,3709.030676190476,4226.0,3842.0
7985129.69994545,0.0,3458.0,3709.050657142857,4226.0,3842.0
7986130.800008774,0.0,3458.0,3709.1178666666665,4226.0,3842.0
7987131.899833679,0.0,3458.0,3709.304971428571,4226.0,3842.0
7988132.999897003,0.0,3458.0,3709.4157809523813,4226.0,3842.0
7989134.100914001,0.0,3458.0,3709.5120571428574,4226.0,3842.0
7990135.200977325,0.0,3458.0,3709.561104761905,4226.0,3842.0
7991136.301040649,0.0,3458.0,3709.602885714286,4226.0,3842.0
7992137.400865555,0.0,3458.0,3709.633766666667,4226.0,3842.0
7993138.500928879,0.0,3458.0,3709.6701000000003,4226.0,3842.0
7994139.600992203,0.0,3458.0,3709.730047619048,4226.0,3842.0
7995140.701055527,0.0,3458.0,3709.8662857142863,4226.0,3842.0
7996141.800880432,0.0,3458.0,3709.9571142857144,4226.0,3842.0
7997142.900943756,0.0,3458.0,3709.948028571429,4226.0,3842.0
7998144.00100708,0.0,3458.0,3710.020690476191,4226.0,3842.0
7999145.102024078,0.0,3458.0,3710.029771428572,4226.0,3842.0
8000146.201848984,0.0,3458.0,3710.0424857142857,4226.0,3842.0
8001147.301912308,0.0,3458.0,3710.0733666666674,4226.0,3842.0
8002148.401975632,0.0,3458.0,3710.0788142857145,4226.0,3842.0
8003149.502038956,0.0,3458.0,3710.0424809523806,4226.0,3842.0
8004150.601863861,0.0,3458.0,3710.0424809523815,4226.0,3842.0
8005151.701927185,0.0,3458.0,3710.064276190477,4226.0,3842.0
8006152.801990509,0.0,3458.0,3710.0007,4226.0,3842.0
8007153.902053833,0.0,3458.0,3709.938938095238,4226.0,3842.0
8008155.001878738,0.0,3458.0,3709.8063285714284,4226.0,3842.0
8009156.102895737,0.0,3458.0,3709.733666666667,4226.0,3842.0
8010157.202959061,0.0,3458.0,3709.7046,4226.0,3842.0
8011158.303022385,0.0,3458.0,3709.710052380952,4226.0,3842.0
8012159.40284729,0.0,3458.0,3709.6900714285716,4226.0,3842.0
8013160.502910614,0.0,3458.0,3709.6828047619047,4226.0,3842.0
8014161.602973938,0.0,3458.0,3709.6864380952375,4226.0,3842.0
8015162.703037262,0.0,3458.0,3709.6392095238093,4226.0,3842.0
8016163.802862167,0.0,3458.0,3709.5520190476186,4226.0,3842.0
8017164.902925491,0.0,3458.0,3709.5120523809524,4226.0,3842.0
8018166.002988815,0.0,3458.0,3709.5574666666666,4226.0,3842.0
8019167.104005814,0.0,3458.0,3709.5756333333334,4226.0,3842.0
8020168.203830719,0.0,3458.0,3709.595614285714,4226.0,3842.0
8021169.303894043,0.0,3458.0,3709.6101476190474,4226.0,3842.0
8022170.403957367,0.0,3458.0,3709.608333333333,4226.0,3842.0
8023171.504020691,0.0,3458.0,3709.6265,4226.0,3842.0
8024172.603845596,0.0,3458.0,3709.677361904762,4226.0,3842.0
8025173.70390892,0.0,3458.0,3709.7155095238095,4226.0,3842.0
8026174.803972244,0.0,3458.0,3709.740942857143,4226.0,3842.0
8027175.904035568,0.0,3458.0,3709.811785714285,4226.0,3842.0
8028177.003860474,0.0,3458.0,3709.804519047619,4226.0,3842.0
8029178.104877472,0.0,3458.0,3709.800885714286,4226.0,3842.0
8030179.204940796,0.0,3458.0,3709.800885714286,4226.0,3842.0
8031180.30500412,0.0,3458.0,3709.800885714286,4226.0,3842.0
8032181.404829025,0.0,3458.0,3709.797252380952,4226.0,3842.0
8033182.504892349,0.0,3458.0,3709.764557142857,4226.0,3842.0
8034183.604955673,0.0,3458.0,3709.7445761904764,4226.0,3842.0
8035184.705018997,0.0,3458.0,3709.7027952380954,4226.0,3842.0
8036185.804843903,0.0,3458.0,3709.700976190476,4226.0,3842.0
8037186.904907227,0.0,3458.0,3709.6846285714287,4226.0,3842.0
8038188.004970551,0.0,3458.0,3709.684628571428,4226.0,3842.0
8039189.105987549,0.0,3458.0,3709.666461904762,4226.0,3842.0
8040190.206050873,0.0,3458.0,3709.6283142857146,4226.0,3842.0
8041191.305875778,0.0,3458.0,3709.602885714286,4226.0,3842.0
8042192.405939102,0.0,3458.0,3709.5338571428574,4226.0,3842.0
8043193.506002426,0.0,3458.0,3709.468461904762,4226.0,3842.0
8044194.605827332,0.0,3458.0,3709.4175999999998,4226.0,3842.0
